05,FONTE,TÍTULO,CATEGORIA,MUNICÍPIO,BAIRRO,REGIÃO - ZONA,LINK,OPERADOR,Coluna 1,Coluna 2
28/10/2025,APP X,"Indivíduos ateiam fogo em detritos na Avenida Geremário Dantas, no Pechincha, interditando a via. Evite a região","Atos de Vandalismo, desordem social",Rio de Janeiro,Pechincha,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
28/10/2025,APP X,Disparos reportados no Complexo da Maré. Atenção na região.,Tiroteio,Rio de Janeiro,Maré,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
28/10/2025,APP X,"Houve um incêndio em ônibus na Rua Marquês de Abrantes no flamengo, evite essa região.",Incêndio criminoso,Rio de Janeiro,Flamengo,Zona Sul,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
28/10/2025,APP X,"Neste momento há um ônibus atravessado na Rua Dr. Luís Bicalho, em Rocha Miranda e na Rua das Safiras. Evite a localidade","Atos de Vandalismo, desordem social",Rio de Janeiro,Rocha Miranda,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
28/10/2025,APP X,Disparos reportados na Rua Santa Alexandrina. A via Eng. Paulo de Frontin e Sampaio Viana foram interditadas com veículos. Evite a região,Tiroteio,Rio de Janeiro,Rio Comprido,Central,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
28/10/2025,APP X,"Incêndio criminoso interdita via da Rodovia Washington Luiz, na entrada do Jardim Gramacho. Evite a região",Incêndio criminoso,Duque de Caxias,Jardim Gramacho,Baixada Fluminense,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
28/10/2025,APP X,Linha Vermelha no sentido Centro foi parcialmente liberada após ocorrência policial na altura da Maré. O trânsito ainda está lento.,Estatísticas de Segurança Pública,Rio de Janeiro,Maré,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
28/10/2025,APP X,"Manifestantes incendeiam uma van e ateiam fogo em pneus interditando parcialmente a BR-040 em Duque de Caxias, Jardim Gramacho/Vila São Luiz, nas pistas principal e lateral, no sentido JF.",Incêndio criminoso,Duque de Caxias,Vila São Luiz,Baixada Fluminense,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
28/10/2025,APP X,"Indivíduos atravessam veículo na Estrada Intendente Magalhães, em Marechal Hermes, interditando via. Evite a região, use rotas alternativas","Atos de Vandalismo, desordem social",Rio de Janeiro,Marechal Hermes ,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
28/10/2025,APP X,Linha Vermelha no sentido Centro foi parcialmente liberada após ocorrência policial na altura da Maré. O trânsito ainda está lento.,Estatísticas de Segurança Pública,Rio de Janeiro,Maré,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
28/10/2025,APP X,"Um arrastão está ocorrendo dentro do Metrô do central, evite acessar as estações do região.","Atos de Vandalismo, desordem social",Rio de Janeiro,Centro,Central,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
28/10/2025,APP X,"Liberadas: Rua Riachuelo- Lapa, Av. Ernani Cardoso (Cascadura), Linha Amarela (Cidade de Deus e Jacarepaguá), Rua 24 de Maio (Sampaio), Rua Edgar Werneck (Freguesia), Autoestrada Grajaú-Jacarepaguá.",Estatísticas de Segurança Pública,Rio de Janeiro,Cascadura,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
28/10/2025,APP X,"Interdições na zona norte: Av. Pastor M. L. King, Estr. Adhemar Bebiano, Rua Barão do Bom Retiro, Rua Dias da Cruz, Av. Marechal Rondon, Estr. Miguel S. Mendes, Av. Itaóca, Av. Chrisóstomo Pimentel",Interdição por ocorrência,Rio de Janeiro,Méier,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
28/10/2025,APP X,Foi liberada a via na altura da Avenida Brigadeiro Trompowsk após ocorrência policial. Trânsito com retenções,Estatísticas de Segurança Pública,Rio de Janeiro,Ilha do Governador,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
28/10/2025,APP X,Tiroteio reportado nas imediações do bairro Engenho de Dentro. Evite a região,Tiroteio,Rio de Janeiro,Engenho de Dentro,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
28/10/2025,APP X,"Disparos em Água Santa, nas proximidades do túnel da Linha Amarela. Pedimos aos motoristas que tenham atenção redobrada na linha Amarela nos dois sentidos da via, na altura da praça do Pedágio.",Tiroteio,Rio de Janeiro,Água Santa,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
28/10/2025,APP X,"Disparos no Complexo do Alemão, nas Casinhas. Atenção na região.",Tiroteio,Rio de Janeiro,Complexo do Alemão,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
28/10/2025,APP X,"Em função de uma ocorrência policial, a Avenida das Américas está com uma faixa de cada via interditada na altura do BRT Pontal. Evitem a região.",Interdição por ocorrência,Rio de Janeiro,Recreio dos Bandeirantes,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
28/10/2025,APP X,A Linha Vermelha foi liberada após o término da ocorrência policial na região.,Estatísticas de Segurança Pública,Rio de Janeiro,Ilha do Governador,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
28/10/2025,VIU,"Disparos ocorreram nas imediações da Avenida Itaóca, em Bonsucesso. Evite a região",Tiroteio,Rio de Janeiro,Bonsucesso,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
28/10/2025,VIU,"Disparos reportados nas imediações da Avenida Dom Helder Câmara, próximo ao Norte Shopping, Del Castilho. Evite a região",Tiroteio,Rio de Janeiro,Del Castilho,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
28/10/2025,VIU,"Moradores reportam disparos nas imediações da Avenida Vicente de Carvalho, na Vila da Penha. Evite a região",Tiroteio,Rio de Janeiro,Vila da Penha,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
28/10/2025,COR X,Manifestação na praia de Icaraí,Atos programados (manifestações),Niterói,Icaraí,Região Metropolitana do Rio de Janeiro,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jessica,,
28/10/2025,OTT,"Disparos relatados no bairro Tanque, em Jacarépaguá - Zona Sudoeste. Evite a localidade.",Tiroteio,Rio de Janeiro,Tanque,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jessica,,
28/10/2025,VIU,Disparos foram efetuados nas proximidades do bairro de Brás de Pina. Evite a região.,Tiroteio,Rio de Janeiro,Brás de Pina,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jessica,,
28/10/2025,VIU,A operação policial segue em andamento nas imediações do Complexo do Alemão. Evite essa área.,Operações policiais,Rio de Janeiro,Complexo do Alemão,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jessica,,
28/10/2025,OTT,"Disparos foram registrados na Avenida Lúcio Costa, na altura do Alfa Barra I, no bairro da Barra da Tijuca. Evite a região.",Tiroteio,Rio de Janeiro,Barra da Tijuca,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jessica,,
28/10/2025,OTT,"Grajaú-Jacarepaguá fechada até o momento atual. Duas viaturas na subida, tenda armada e nenhum carro está subindo. Evite a região buscando rotas alternativas.",Interdição por ocorrência,Rio de Janeiro,Vila Isabel,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jessica,,
28/10/2025,COR Rio,"Liberada a Rua Riachuelo, altura da Avenida Gomes Freire, na Lapa.",Estatísticas de Segurança Pública,Rio de Janeiro,Centro,Central,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jessica,,
28/10/2025,VIU,"Disparos foram efetuados na Estrada de Jacarepaguá, próximo à Ambev, no bairro Anil. Evite a região.",Tiroteio,Rio de Janeiro,Anil,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jessica,,
28/10/2025,OTT,"Muitos disparos ouvidos nesse momento no bairro Olaria. Entre as regiões do Complexo do Alemão e bairro da Penha. Evite esta área,",Tiroteio,Rio de Janeiro,Olaria,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jessica,,
28/10/2025,OTT,Muitos disparos ouvidos na região do bairro Andaraí. Evite esta localidade.,Tiroteio,Rio de Janeiro,Andaraí,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jessica,,
28/10/2025,COR X,"Após ocorrência policiais todas as vias estão liberadas para o trânsito de veículos. A última a ser liberada foi a Autoestrada Grajaú-Jacarepaguá, sentido Jacarepaguá, ocorrida às 02:45 de 29/10.",Estatísticas de Segurança Pública,Rio de Janeiro,Centro,Central,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jessica,,
28/10/2025,OTT,Disparos relatados na região da Praça Jauru / Morro do Jordão. Evite a localidade.,Tiroteio,Rio de Janeiro,Taquara,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jessica,,
29/10/2025,VIU,Tiros disparados nas imediações do Morro do Juramento em Vicente de Carvalho. Evite a região.        ,Tiroteio,Rio de Janeiro,Vicente de Carvalho,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
29/10/2025,VIU,"Disparos ouvidos na imediações de Santa Cruz, Zona Oeste. Evite a região.        ",Tiroteio,Rio de Janeiro,Santa Cruz,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
29/10/2025,COR X,"Houve um acidente na Rua Jardim Botânico nesse exato momento, evite essa rota até que tudo se resolva.        ",Interdição por ocorrência,Rio de Janeiro,Jardim Botânico,Zona Sul,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
29/10/2025,COR X,"Houve um acidente na Rodovia Luiz Henrique Rezende Novaes, evite essa rota para fugir do congestionamento.        ",Interdição por ocorrência,Nova Iguaçu,Jardim Guandu,Baixada Fluminense,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
29/10/2025,OTT,"Disparos reportados nas imediações do Morro da Menezes, Praça Seca. Evite a região        ",Tiroteio,Rio de Janeiro,Praça Seca,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
29/10/2025,VIU,Disparos foram efetuados nas proximidades do bairro de Brás de Pina. Evite a região.        ,Tiroteio,Rio de Janeiro,Brás de Pina,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
29/10/2025,VIU,"Disparos ouvidos em Engenheiro Leal, na Rua Iguaçu. Evite a região.        ",Tiroteio,Rio de Janeiro,Engenheiro Leal,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
29/10/2025,COR X,"Um ônibus enguiçado ocupa uma faixa da via, sentido Centro. Evite essa rota.        ",Interdição por ocorrência,Rio de Janeiro,Lagoa,Zona Sul,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
29/10/2025,VIU,Tiros foram efetuados nas proximidades do Bairro de Irajá. Evite esta região.        ,Tiroteio,Rio de Janeiro,Irajá,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
29/10/2025,OTT,"Tiros nas imediações do Bairro Corte Oito, em Duque de Caxias, redobre a atenção ao passar pela área.        ",Tiroteio,Duque de Caxias,Vila São Luis,Baixada Fluminense,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
29/10/2025,COR X,"Manifestantes ocupam a Rua Pinheiro Machado, na altura do Palácio Guanabara, no sentido Centro. Evite essa rota.        ",Atos programados (manifestações),Rio de Janeiro,Laranjeiras,Zona Sul,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
29/10/2025,OTT,Tiros no Morro do Fubá. Atenção na Rua Cândido Benício.        ,Tiroteio,Rio de Janeiro,Campinho,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
29/10/2025,OTT,"Tiros form ouvidos a pouco nas imediações da Rua Dias da Cruz, no Méier. Evite esta região.",Tiroteio,Rio de Janeiro,Méier,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Luis,,
29/10/2025,COR,Um acidente no Túnel Rebouças causa retenções no sentido Centro. Prefira o Túnel Santa Bárbara.,Acidente de Trânsito,Rio de Janeiro,Cosme Velho,Zona Sul,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Luis,,
29/10/2025,OTT,Tiros foram relatados nas imediações do local conhecido como Campo do Seu Zé no Complexo do Alemão. Evite a Rua Canitar nesta região.,Tiroteio,Rio de Janeiro,Complexo do Alemão,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Luis,,
29/10/2025,OTT,Tiros foram ouvidos na região da Penha Circular. Evite a Av.Brás de Pina nesta região.,Tiroteio,Rio de Janeiro,Penha Circular,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Luis,,
29/10/2025,VIU,"Tiros foram ouvidos na Comunidade Rio das Pedras, em Itanhangá. Evite a Av. Engenheiro Souza Lima nesta região.",Tiroteio,Rio de Janeiro,Itanhangá,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Luis,,
30/10/2025,VIU,Disparos foram relatados nas imediações da Rua Laranjeiras. Evite esta região.,Tiroteio,Rio de Janeiro,São João de Meriti,Baixada Fluminense,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Luis,,
30/10/2025,VIU,"Tiros foram reportados na região conhecida como Vila do Pinheiro, no Complexo da Maré. Evite a Linha Vermelha nesta região.",Tiroteio,Rio de Janeiro,Maré,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Luis,,
30/10/2025,COR,"Os túneis acústico Rafael Mascarenhas e Zuzu Angel estão interditados para manutenção, no sentido São Conrado. Desvio para a Av. Niemeyer.",Interdições programadas,Rio de Janeiro,Gávea,Zona Sul,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Luis,,
30/10/2025,VIU,"Tiros foram relatados nas imediações da Rua Luiz Barata, em Campo Grande. Evite a Estrada do Monteiro nesta região.",Tiroteio,Rio de Janeiro,Campo Grande,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Luis,,
30/10/2025,VIU,"Tiros foram ouvidos nas imediações do Morro do Campinho. Evite a R. Cândido Benício, Av. Ernani Cardoso e Estr. Intendente Magalhães nesta região.",Tiroteio,Rio de Janeiro,Campinho,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Luis,,
30/10/2025,VIU,Tiros foram ouvidos nas proximidades do Morro da Fé. Evite a Av. Vicente de Carvalho nesta região.,Tiroteio,Rio de Janeiro,Penha Circular,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Luis,,
30/10/2025,VIU,Muitos disparos entre a Av. Cônego Vasconcelos e próximo a Rua da Feira em Bangu. Evite a região,Tiroteio,Rio de Janeiro,Bangu,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
30/10/2025,VIU,Disparos reportados nas imediações do bairro Cascadura. Evite a região,Tiroteio,Rio de Janeiro,Cascadura,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
30/10/2025,VIU,"Há neste momento uma operação policial na comunidade do Muquiço, em Guadalupe. Evite a região",Operações policiais,Rio de Janeiro,Guadalupe,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
30/10/2025,VIU,"Disparos registrados nas proximidades da Comunidade do Antares, em Santa Cruz. Evite a região",Tiroteio,Rio de Janeiro,Santa Cruz,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
30/10/2025,VIU,Estr. Leopoldo Fróes interditada para realização de serviços emergenciais da empresa Águas de Niterói. Previsão de liberação 12h.,Interdição por ocorrência,Niterói,Icaraí,Região Metropolitana do Rio de Janeiro,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
30/10/2025,VIU,"No sentido Rio Comprido, uma faixa da primeira galeria está ocupada, em função do acidente entre dois carros e moto. O trânsito está intenso a partir do acesso pelo Viaduto Saint Hilaire.",Acidente de Trânsito,Rio de Janeiro,Rio Comprido,Centro,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
30/10/2025,VIU,"Tiroteio reportado nas imediações do Centro, Mesquita. Evite a região",Tiroteio,Mesquita,Centro,Baixada Fluminense,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
30/10/2025,VIU,"Moradores reportam intenso tiroteio nas imediações do Complexo da Pedreira, na Pavuna. Evite a região",Tiroteio,Rio de Janeiro,Pavuna,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
30/10/2025,VIU,"Disparos reportados nas imediações da Praça Miami, na Vila Kennedy. Evite a região",Tiroteio,Rio de Janeiro,Vila Kennedy,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
30/10/2025,VIU,"Intenso confronto entre indivíduos armados foi reportado na Comunidade Terra Nostra, em Costa Barros. Evite a região",Tiroteio,Rio de Janeiro,Costa Barros,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
30/10/2025,VIU,"A Rodovia Presidente Dutra está interditada devido um acidente envolvendo um maquinário, ocorrido próximo ao Posto Gatão, na região de Austin. Recomenda-se que evitem transitar pelo trecho afetado",Interdição por ocorrência,Nova Iguaçu,Austin,Baixada Fluminense,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
30/10/2025,VIU,"Moradores reportam disparos nas imediações da Rua Mafra, na Penha Circular. Evite a região",Tiroteio,Rio de Janeiro,Penha Circular,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
30/10/2025,VIU,"Uma faixa da Rua Barão de São Felix está ocupada, em função de um incêndio em um imóvel residencial, na altura da Rua Visconde da Gávea. Atenção na região",Incêndios Acidentais e causados,Rio de Janeiro,Centro,Centro,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
30/10/2025,VIU,"Disparos reportados nas imediações do Conjunto Dom Bosco, no Marapicu, em Nova Iguaçu. Evite a região",Tiroteio,Nova Iguaçu,Marapicu,Baixada Fluminense,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
30/10/2025,VIU,"Diversos disparos foram reportados nas imediações do Morro do Cruz, no Andaraí. Evite a região",Tiroteio,Rio de Janeiro,Andaraí,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
30/10/2025,VIU,"Manifestantes interditam vias da Av. Francisco Bicalho, Santo Cristo, em direção ao centro da cidade. Evite a região",Atos programados (manifestações),Rio de Janeiro,Santo Cristo,Centro,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
30/10/2025,OTT,Muitos disparos de grosso calibre nas proximidades do bairro Colônia e a localidade conhecida como Campo do 15. Evite a região.,Tiroteio,Rio de Janeiro,Curicica,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jessica,,
30/10/2025,COR X,"No sentido Baixada, altura da Maré, uma faixa da via está ocupada por conta de um carro enguiçado.",Acidente de Trânsito,Rio de Janeiro,Maré,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jessica,,
30/10/2025,COR X,"Uma faixa da Avenida Padre Leonel Franca está ocupada, na altura da Avenida Rodrigo Otávio, sentido Lagoa, por conta de um ônibus enguiçado.",Acidente de Trânsito,Rio de Janeiro,Gávea,Zona Sul,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jessica,,
30/10/2025,COR X,"O COR informa que algumas faixas não funcionarão na 6ª feira (31/10), em função de ponto facultativo. De manhã: Avenidas Lúcio Costa, Pref Mendes de Moraes, Niemeyer; Orla da Zona Sul e Linha Amarela.",Interdição por ocorrência,Rio de Janeiro,Linha Amarela S/A - Lamsa,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jessica,,
30/10/2025,COR X,"Uma faixa da Rua Mário Ribeiro, no Leblon, está interditada, na altura da Avenida Borges de Medeiros, devido a um ônibus enguiçado.",Acidente de Trânsito,Rio de Janeiro,Leblon,Zona Sul,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jessica,,
30/10/2025,COR X,A Avenida Brasil e a Linha Vermelha terão interdições parciais em trechos alternados para obras de manutenção; uma faixa ficará bloqueada entre as 23h e as 4h.,Interdições programadas,Rio de Janeiro,Maré,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jessica,,
